StudentID,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
9008,Amanda Thomas,85,66,45,91,59,88
9009,Jay Lopez,56,79,46,55,67,56
9010,Priya Mehta,58,37,61,82,41,96
9011,Karan Gupta,65,62,72,36,52,89
9012,Angela Ramirez,77,83,54,91,45,36
9013,Natalie Gardner PhD,36,88,45,67,41,37
9014,Siddharth Nair,70,91,69,55,97,30
9015,Aarav Gupta,58,60,83,56,55,96
9016,Aditya Iyer,33,59,33,48,52,90
9017,Siddharth Verma,60,82,33,69,57,50
9018,Aditya Reddy,63,30,64,53,67,90
9019,Siddharth Sharma,97,70,90,82,68,73
9020,Priya Patel,70,91,33,88,33,35
9021,Priya Nair,38,32,49,46,61,81
9022,Valerie Lewis,92,82,40,83,32,83
9023,Karan Mehta,92,91,96,89,48,60
9024,Riya Nair,66,57,96,32,64,36
9025,Rahul Patel,80,62,85,89,58,99
9026,Aarav Nair,30,86,45,36,31,73
9027,Siddharth Choudhary,85,86,64,47,65,71
9028,John Le,35,41,70,94,35,71
9029,Brooke Perkins,74,40,65,36,86,73
9030,Ishika Iyer,96,59,93,73,45,30
9031,Robert Cortez,96,36,71,87,40,81
9032,Priya Patel,85,30,53,37,79,86
9033,Priya Reddy,92,40,77,66,62,39
9034,Priya Singh,31,49,100,78,32,84
9035,Logan Lee,47,81,72,53,72,39
9036,Mark Simpson,39,52,88,33,100,91
9037,Jody Roberts,54,81,62,100,97,55
9038,John Diaz,37,47,31,34,57,33
9039,Julia Manning,55,94,66,73,92,61
9040,Leonard Fitzpatrick,33,83,57,90,44,73
9041,Vivaan Choudhary,59,49,44,43,58,61
9042,Mitchell Hansen,50,34,55,90,73,58
9043,Rahul Nair,90,50,63,74,59,97
9044,Katherine Lee,58,37,41,76,55,85
9045,Stephen Estes,38,38,52,47,49,51
9046,Rahul Nair,44,62,78,80,38,52
9047,Priya Choudhary,35,75,62,63,62,40
9048,Riya Singh,52,32,83,55,37,100
9049,Riya Sharma,54,99,90,82,57,49
9050,David Watson,73,50,66,74,58,65
9051,Ashley Barajas,46,35,93,69,89,53
9052,Karan Verma,48,70,54,94,38,59
9053,John Calhoun,98,70,73,100,85,54
9054,Priya Patel,88,32,86,38,57,90
9055,Robert Cameron,42,97,99,68,86,65
9056,William Lambert,58,34,77,79,71,34
9057,Cheryl Mitchell,64,88,35,77,32,99
9058,Karan Iyer,93,66,91,91,99,95
9059,Mr. Charles Butler Jr.,40,52,46,34,61,85
9060,Siddharth Iyer,77,82,52,54,83,37
9061,Bernard Mcintyre,72,66,31,88,56,57
9062,Siddharth Patel,32,43,50,90,45,72
9063,Ananya Verma,67,86,69,52,97,49
9064,Priya Reddy,49,67,56,99,34,59
9065,Jose Peterson,67,47,94,40,79,35
9066,Gina Lopez,50,76,44,44,41,76
9067,Aarav Iyer,64,37,46,91,76,95
9068,Maria Woods DDS,37,39,78,91,64,57
9069,Misty Ruiz,40,87,73,100,94,90
9070,Ishika Sharma,100,32,68,73,46,70
9071,Vivaan Mehta,36,52,41,40,88,64
9072,Whitney Adams,70,35,42,95,61,35
9073,Andrea Small,67,43,90,62,67,78
9074,Ishika Patel,50,63,60,37,81,86
9075,Karan Iyer,40,89,49,90,75,39
9076,Brent Kennedy,93,45,56,49,39,72
9077,Aarav Choudhary,100,88,39,77,94,95
9078,Ananya Nair,33,50,61,72,95,42
9079,Cynthia Russell,48,93,41,62,98,38
9080,Ananya Nair,32,65,54,69,33,57
9081,Karan Mehta,87,96,98,33,60,97
9082,Jeffrey Gardner,87,30,98,53,84,47
9083,Karan Choudhary,63,34,41,87,75,50
9084,Andres Dunn,53,52,42,53,42,72
9085,Vivaan Singh,97,76,32,34,53,77
9086,Andrew Guzman,53,60,50,84,55,97
9087,Aditya Singh,39,33,41,33,69,50
9088,Ananya Reddy,61,42,99,74,65,36
9089,Ananya Reddy,44,70,30,31,100,44
9090,Tracy Ruiz,88,76,32,42,44,47
9091,Aditya Mehta,99,89,61,51,36,46
9092,Mark Hendrix,40,49,63,63,35,48
9093,Pamela Miranda,69,60,99,70,87,73
9094,George Leblanc,87,45,78,60,64,98
9095,Nancy Cruz,97,88,98,47,37,41
9096,Riya Sharma,64,75,81,43,48,30
9097,Cindy Brown,82,77,52,56,87,36
9098,Ishika Mehta,52,89,34,77,50,31
9099,Anne Ferrell,46,33,47,94,86,93
9100,Devon Norris,59,74,52,56,100,84
9101,Riya Choudhary,78,68,96,88,38,51
9102,Timothy Reyes,59,71,84,35,46,67
9103,Jennifer Romero,100,51,42,52,84,67
9104,Aditya Verma,85,31,35,96,93,46
9105,Ishika Gupta,71,59,57,36,66,80
9106,Ananya Gupta,67,79,99,46,87,65
9107,Aarav Reddy,93,91,54,98,91,33
9108,Justin Mayer,51,36,63,95,73,31
9109,Vivaan Mehta,52,75,37,67,83,53
9110,Priya Verma,91,69,74,41,88,61
9111,Aditya Reddy,74,94,68,53,30,64
9112,Mark Mcgrath,57,65,95,93,90,97
9113,Karan Iyer,75,50,99,78,57,58
9114,Karan Gupta,83,71,56,96,40,93
9115,Priya Gupta,77,90,84,71,51,55
9116,Vivaan Reddy,38,81,71,42,38,97
9117,Ananya Verma,61,73,44,41,59,49
9118,Rahul Mehta,77,45,77,70,35,61
9119,Priya Reddy,51,56,59,76,46,63
9120,Krystal Cruz,42,94,59,78,72,86
9121,Paul Terry,64,58,38,85,68,55
9122,Ananya Iyer,49,59,83,44,82,80
9123,Emily Davis,77,33,55,66,66,81
9124,Scott Moreno,57,44,84,74,83,57
9125,Karen Campbell,60,85,82,85,35,58
9126,Katelyn Fernandez,81,76,67,30,51,58
9127,Karan Iyer,50,72,82,65,74,75
9128,Andrea Hardy,82,58,98,88,88,32
9129,Rahul Mehta,30,62,51,100,80,91
9130,Aditya Singh,48,42,95,67,65,43
9131,Rahul Patel,73,79,71,62,46,46
9132,Michael Hopkins,75,94,53,84,48,96
9133,Ananya Mehta,44,39,90,44,88,42
9134,Priya Nair,36,78,69,78,94,66
9135,Karan Iyer,66,69,39,70,97,49
9136,Aarav Iyer,49,39,76,76,71,52
9137,Riya Gupta,74,68,83,87,36,34
9138,Ishika Verma,54,52,32,72,31,68
9139,Siddharth Verma,73,58,59,36,90,91
9140,Priya Choudhary,71,82,90,61,84,31
9141,Stephanie Little,74,95,86,87,71,46
9142,Michael Flores,59,50,94,30,90,91
9143,Priya Patel,75,53,55,83,38,39
9144,Benjamin Sharp,98,68,60,99,95,42
9145,Siddharth Sharma,50,56,55,31,62,95
9146,Aarav Verma,93,76,75,58,63,36
9147,Riya Choudhary,40,86,44,53,42,74
9148,Karan Singh,87,55,31,89,79,77
9149,Robert Ramirez,83,84,82,34,93,68
9150,Karan Singh,77,68,99,36,34,78
9151,Stephanie Hammond,53,99,79,90,52,60
9152,Juan Torres,93,73,51,60,68,95
9153,Aditya Singh,86,96,39,75,56,31
9154,Ishika Patel,61,51,61,49,82,49
9155,Heidi Foster,77,71,45,38,50,57
9156,Vivaan Gupta,50,51,80,79,83,87
9157,Elizabeth Beck,86,42,64,66,89,40
9158,Aarav Verma,76,66,50,91,71,64
9159,Vivaan Reddy,68,49,89,35,98,57
9160,Daniel Delacruz,34,80,38,46,56,38
9161,Siddharth Nair,55,34,64,90,63,42
9162,Priya Reddy,74,69,56,69,71,84
9163,Patrick Adams,52,57,63,52,82,87
9164,Tricia Wright,78,84,97,94,41,30
9165,David Briggs,52,57,58,85,79,73
9166,Aditya Sharma,42,76,86,38,67,53
9167,David Rodriguez,53,91,99,69,45,86
9168,Tammy Church,96,63,38,57,61,40
9169,Karan Patel,36,81,97,92,46,41
9170,Rahul Verma,98,89,96,40,36,91
9171,Maria Schmidt,63,42,54,69,69,56
9172,Shirley Simon,84,87,43,84,71,77
9173,Richard Carpenter,87,65,85,63,85,70
9174,Karan Singh,56,89,43,66,95,49
9175,Ishika Choudhary,80,73,52,30,73,75
9176,Ashley Murphy,41,88,84,44,69,52
9177,Jason Blackwell,100,63,60,45,69,45
9178,Rahul Nair,88,58,37,49,49,56
9179,Karan Iyer,61,78,44,39,71,74
9180,Karan Mehta,45,86,70,70,39,35
9181,Mary Hardin,66,65,47,72,91,40
9182,Michele Phelps,74,50,92,52,65,34
9183,Aarav Sharma,45,79,65,75,36,38
9184,William Shelton,100,59,57,73,70,93
9185,Karan Reddy,39,60,93,63,76,54
9186,Aditya Singh,87,46,91,33,66,71
9187,Ananya Sharma,51,95,59,47,81,81
9188,Douglas Hanson,60,45,64,96,93,55
9189,Priya Choudhary,54,48,61,43,51,79
9190,Priya Choudhary,71,75,59,43,84,57
9191,Theresa Jones,71,68,82,53,68,43
9192,Kim Howard,63,74,44,61,50,34
9193,Ishika Sharma,98,84,89,84,32,73
9194,Scott Patel,30,88,86,62,68,37
9195,Carlos Chang,97,96,69,51,32,44
9196,Riya Mehta,32,50,41,74,56,42
9197,Anne Reed,69,46,41,76,33,93
9198,Kristina Tucker PhD,39,91,91,57,59,67
9199,Karan Nair,42,86,67,95,89,86
9200,Sabrina Smith,59,98,68,46,86,83
9201,Daniel Young,33,57,59,50,95,61
9202,Debra Avila,81,91,80,42,75,80
9203,Julia Harmon,93,65,81,80,98,56
9204,Ananya Sharma,59,72,80,88,88,53
9205,Cindy Warner,59,89,74,86,83,78
9206,Nicholas Wilson,60,65,98,39,97,34
9207,Jill Atkins,66,93,100,85,95,87
9208,Tara Taylor,53,46,91,63,44,48
9209,Rahul Verma,72,38,99,50,49,52
9210,Peggy Mclean,83,40,42,70,50,73
9211,Priya Sharma,40,92,99,33,36,37
9212,Karan Gupta,84,35,63,85,68,91
9213,Heather Berg,67,58,60,77,62,63
9214,Cynthia Gutierrez,91,48,53,57,54,98
9215,Mr. Keith Molina,36,86,49,79,49,51
9216,Bryan Jones,77,87,61,44,80,87
9217,Gloria Ramos,86,36,56,51,80,42
9218,Ananya Nair,100,38,30,45,72,81
9219,Karan Nair,83,65,99,86,94,54
9220,Abigail Bell,78,84,72,60,49,93
9221,Gabrielle Perez,95,34,30,71,99,98
9222,Rahul Patel,74,45,32,47,73,62
9223,Lori Wells,40,50,76,33,81,90
9224,Richard Perez,78,77,90,51,59,75
9225,Laurie Lowe,54,86,40,97,53,60
9226,Aditya Choudhary,48,45,53,47,83,98
9227,Connie Flores,98,77,45,40,81,66
9228,Angela Grimes,83,90,95,35,90,43
9229,Crystal Henson,85,89,57,37,49,54
9230,Christy Williams,78,73,65,98,44,52
9231,Aditya Singh,50,70,60,89,99,90
9232,Karan Reddy,84,41,43,40,45,48
9233,Crystal Guzman,78,99,55,67,45,82
9234,Nicholas Wright,35,36,48,41,81,82
9235,Vivaan Choudhary,42,76,84,81,47,95
9236,Ashley Perkins,81,70,45,57,65,45
9237,Riya Singh,63,77,94,45,42,47
9238,Natalie Ochoa,59,76,88,61,62,48
9239,Rahul Singh,41,96,55,76,37,92
9240,Dr. Stephanie Reynolds,100,72,58,39,33,95
9241,Aarav Gupta,63,92,45,72,96,35
9242,Megan Barnes,65,58,100,91,41,65
9243,Ananya Patel,42,76,79,81,36,97
9244,Sonya Frey,51,97,32,38,39,36
9245,Rachel Pope,100,36,57,100,63,53
9246,Aarav Mehta,61,78,71,89,72,89
9247,Ishika Reddy,64,89,91,33,75,85
9248,Vivaan Choudhary,59,82,97,31,79,93
9249,Brad Lindsey,61,60,59,58,60,98
9250,Melanie Lang,55,47,79,39,79,99
9251,Johnny Hernandez,38,51,62,63,97,67
9252,Aarav Gupta,73,62,49,72,74,65
9253,Priya Singh,97,72,58,37,61,56
9254,Ananya Iyer,82,100,70,80,42,48
9255,Megan Barnes,43,85,79,59,62,69
9256,Michael Garcia,41,70,52,69,83,39
9257,Anna Chandler,60,45,57,94,70,32
9258,Anthony Johnson,93,100,90,55,52,69
9259,Richard Rubio,72,86,100,81,65,82
9260,Andrea Howard,36,74,100,44,94,43
9261,Ananya Sharma,99,90,32,93,51,57
9262,Nicole Whitney,54,58,88,65,51,33
9263,Priya Iyer,62,45,44,98,85,85
9264,Yvonne Mitchell,98,71,34,55,92,45
9265,Catherine White,74,88,50,84,77,87
9266,Jennifer Best,40,87,69,42,77,32
9267,Margaret Gray,50,30,78,66,92,44
9268,Ananya Patel,61,81,89,61,58,41
9269,Riya Choudhary,63,58,78,96,88,93
9270,Rahul Iyer,34,59,41,68,98,78
9271,Vivaan Nair,56,57,100,85,44,89
9272,Jesus Zavala,91,58,67,46,35,76
9273,Aarav Reddy,33,85,54,69,78,94
9274,Jackie Clark,93,95,42,97,100,46
9275,Jacob Owens,45,79,72,63,50,43
9276,Sierra Young,50,30,75,54,42,71
9277,Steve Smith,96,84,73,100,53,38
9278,Phillip Steele,85,67,95,92,76,71
9279,Beth Ward,65,97,89,58,45,67
9280,Angela Keller,41,42,53,36,70,80
9281,Priya Sharma,34,68,63,92,80,51
9282,David Hall,79,96,70,69,61,85
9283,Ashley Barnes,37,98,71,74,92,63
9284,Priya Verma,84,38,71,60,54,32
9285,Samantha Harris,80,57,65,55,57,71
9286,Angelica Bennett,63,32,86,81,39,61
9287,Rahul Singh,30,97,35,72,39,60
9288,Aditya Sharma,64,81,30,66,66,41
9289,Ananya Iyer,39,78,53,93,31,71
9290,Siddharth Singh,80,73,94,77,74,76
9291,Miranda Mitchell,45,79,83,35,46,74
9292,Vivaan Reddy,82,41,51,100,35,69
9293,Wendy Freeman,56,71,75,52,86,98
9294,Daniel Anderson,98,73,99,62,51,30
9295,Benjamin Kent,99,69,69,85,40,53
9296,Richard Espinoza,52,70,82,62,88,47
9297,Jennifer Johnson,56,82,61,100,36,47
9298,Siddharth Iyer,97,34,79,57,82,59
9299,Aditya Iyer,69,97,34,48,89,36
9300,Jonathan Hall,35,84,72,31,94,89
9301,John Martinez,34,97,33,100,78,33
9302,Hayley Bailey,49,87,32,59,98,93
9303,Aditya Reddy,53,41,88,38,49,47
9304,Ishika Gupta,56,38,70,79,36,44
9305,Aditya Mehta,96,55,63,34,94,60
9306,Andrew Trevino,43,60,37,80,45,92
9307,Charles Shaw,72,65,98,40,94,65
9308,Jessica Scott,68,81,54,48,84,39
9309,Ananya Sharma,65,60,89,83,33,49
9310,Siddharth Iyer,38,74,70,73,62,72
9311,Priya Iyer,75,45,80,77,77,88
9312,Rahul Sharma,99,32,50,97,59,60
9313,William Stout,55,83,50,52,84,100
9314,Karan Nair,56,34,92,60,66,40
9315,Aditya Singh,87,57,92,60,53,42
9316,Aarav Verma,56,59,99,35,42,79
9317,Ishika Iyer,39,78,53,60,74,96
9318,Kenneth Alvarado,60,39,57,58,97,64
9319,John Shaw,84,32,93,76,42,100
9320,Siddharth Gupta,79,58,94,40,78,30
9321,Rahul Sharma,89,69,49,93,47,55
9322,Priya Reddy,80,72,53,61,65,36
9323,Aditya Sharma,82,73,56,68,68,62
9324,Ishika Nair,99,46,54,99,93,81
9325,Vivaan Sharma,100,76,30,83,99,93
9326,Jon Gonzalez,81,49,63,34,34,30
9327,Siddharth Mehta,89,94,96,63,88,38
9328,Jennifer Acosta,55,85,66,79,96,40
9329,Ashley Parks,44,48,32,76,30,85
9330,Aarav Reddy,90,74,50,95,81,60
9331,Bryan Ford,90,81,94,65,57,67
9332,Priya Singh,53,76,74,91,41,52
9333,Priya Sharma,63,90,85,87,42,43
9334,Martha Anderson,78,31,95,70,65,86
9335,Michele Walter,96,66,94,34,83,97
9336,Ishika Singh,64,70,66,31,59,98
9337,Kimberly Sandoval,34,82,85,65,51,37
9338,Vivaan Gupta,89,47,79,68,69,67
9339,Lisa Sanchez,63,75,48,80,63,75
9340,Jeffrey Vega,30,91,59,92,31,63
9341,Karan Sharma,88,38,37,94,77,93
9342,Rahul Patel,53,53,63,48,71,95
9343,Ananya Patel,46,48,41,41,86,77
9344,Charles Morris,98,61,78,83,39,81
9345,Priya Verma,37,41,90,90,43,30
9346,Julia Johnson,64,39,100,49,75,54
9347,Joshua Small,87,31,68,53,40,49
9348,Tiffany Hicks,94,45,64,43,56,35
9349,Aaron Cortez,72,86,78,58,96,74
9350,Riya Iyer,35,64,72,42,48,35
9351,Siddharth Reddy,52,55,84,42,86,51
9352,Priya Verma,49,91,60,47,89,53
9353,Mark Johnson,98,45,96,74,36,96
9354,Siddharth Reddy,33,70,76,55,64,75
9355,Rebecca Wagner,48,39,97,49,67,41
9356,Aarav Nair,46,43,67,32,69,65
9357,Priya Nair,37,63,90,33,73,52
9358,Aditya Mehta,48,33,58,51,74,78
9359,Eric White,56,100,92,68,35,45
9360,Siddharth Verma,93,41,83,60,56,65
9361,Natalie Harper,77,85,69,100,71,51
9362,Brittney Lambert,54,30,64,70,70,92
9363,Vivaan Singh,67,80,41,37,64,51
9364,Madison Randall,47,30,71,93,53,54
9365,Ananya Verma,84,39,100,82,48,33
9366,Aarav Mehta,74,81,49,85,59,96
9367,Rahul Mehta,42,100,74,81,76,38
9368,Rahul Iyer,40,39,93,42,43,87
9369,Priya Nair,100,47,48,75,73,44
9370,Michael Hardin,60,71,80,80,72,30
9371,Vivaan Nair,63,89,99,77,86,59
9372,Bryce Cook,83,61,65,79,93,81
9373,Destiny Freeman,91,36,32,38,33,88
9374,Riya Singh,49,98,47,81,50,58
9375,Priya Patel,37,33,85,81,41,45
9376,Priya Gupta,60,33,87,64,96,79
9377,Riya Mehta,100,43,87,60,98,69
9378,Thomas Jacobs,52,49,52,36,81,44
9379,Brianna Wilson,80,47,99,76,39,69
9380,Rahul Singh,66,83,37,59,45,71
9381,Aarav Singh,47,43,72,84,66,51
9382,Marissa Luna,35,55,31,55,59,85
9383,Eric Ray,66,66,100,94,67,45
9384,Siddharth Nair,66,41,59,66,52,63
9385,Alexander Lee,44,99,84,62,70,91
9386,Ishika Iyer,59,59,53,81,68,76
9387,Riya Verma,82,78,91,100,70,85
9388,Michael Fowler,80,33,82,68,46,70
9389,Tara Martinez,38,65,55,47,87,93
9390,Ananya Reddy,66,81,77,77,78,48
9391,Vivaan Singh,35,55,77,33,93,96
9392,Ishika Patel,95,85,57,63,96,78
9393,Shannon Graham,95,75,51,44,91,36
9394,Devin Carpenter,81,78,65,41,51,73
9395,Gregory Collins,65,46,37,50,53,56
9396,Carrie Lloyd,30,35,56,55,44,62
9397,Jennifer Crawford,72,78,84,51,73,94
9398,Ann Williams DDS,34,42,82,77,36,46
9399,Cynthia Sanchez,62,62,60,82,50,92
9400,Ethan Davis,56,55,72,88,48,39
9401,Ishika Choudhary,30,59,40,98,81,70
9402,Ananya Reddy,49,30,60,79,47,69
9403,Paul Whitaker,89,86,87,54,76,64
9404,Riya Sharma,98,70,48,37,93,65
9405,Aditya Verma,38,74,51,89,96,38
9406,Taylor Garcia,33,41,88,98,57,58
9407,Vivaan Singh,74,34,63,39,90,96
9408,Sharon Sanders,44,55,57,98,87,88
9409,Randy Lopez,58,69,44,90,65,99
9410,Ronald Harrison,94,48,31,52,59,30
9411,Rahul Verma,38,38,49,65,31,86
9412,Robert Hunter,38,51,81,83,82,89
9413,Aditya Reddy,79,92,36,98,81,91
9414,John Williams,99,96,97,89,56,79
9415,Ishika Gupta,42,99,100,57,47,80
9416,Susan Martinez,90,90,63,83,59,47
9417,Tricia Hernandez,87,59,68,45,46,69
9418,Elaine Garrett,71,96,93,38,53,47
9419,Ananya Sharma,36,73,96,94,75,77
9420,Thomas Ryan,59,43,38,34,64,72
9421,Aarav Iyer,79,67,82,95,91,96
9422,Anita Franklin,38,44,86,51,92,98
9423,Priya Mehta,74,88,94,72,35,68
9424,Jacqueline Smith,77,99,38,64,95,99
9425,Karan Mehta,42,72,94,93,96,48
9426,Tammy Wilson,71,98,93,74,36,58
9427,Rachel Carter,48,79,98,66,46,66
9428,Kenneth Miller,96,53,64,53,99,52
9429,Anita Stone,47,45,81,85,81,55
9430,Damon Hill,88,72,40,54,58,44
9431,Karan Iyer,43,51,33,42,49,43
9432,Siddharth Iyer,48,33,85,85,87,52
9433,Ananya Gupta,82,40,57,43,93,67
9434,William Church,54,32,50,78,96,51
9435,Cameron Tran,60,54,67,81,39,46
9436,Ananya Iyer,66,91,34,49,45,72
9437,Ishika Nair,94,59,52,80,55,82
9438,Priya Mehta,53,32,99,51,83,48
9439,Kelsey Mccarthy,70,33,71,90,71,61
9440,Brian Cooper,75,60,57,48,71,100
9441,Ishika Iyer,64,43,31,32,69,34
9442,Riya Gupta,78,88,34,97,57,62
9443,Anthony Garcia DDS,97,93,39,46,53,56
9444,Amanda Brown,47,75,47,72,93,38
9445,Traci Hampton PhD,69,46,90,34,44,83
9446,Crystal Cox,86,59,73,75,96,41
9447,Riya Gupta,75,44,100,79,57,35
9448,Siddharth Singh,89,100,43,37,78,43
9449,Aarav Verma,34,38,80,69,48,92
9450,Karan Choudhary,62,52,47,87,77,94
9451,Priya Iyer,87,99,66,58,72,81
9452,Amber Brown,100,62,31,83,68,40
9453,Kathryn Morales,47,45,82,45,82,38
9454,Jonathan Morales,70,37,67,38,56,65
9455,Vivaan Reddy,30,66,93,63,44,47
9456,Karan Singh,52,84,35,45,49,66
9457,Ananya Iyer,81,59,70,53,50,72
9458,Patrick Gomez,84,50,87,50,83,85
9459,Sarah Gray,76,96,45,47,76,83
9460,Richard Cordova,43,59,64,56,75,31
9461,Cheryl Simmons,32,49,49,65,77,73
9462,Kenneth Murphy,31,59,94,70,88,81
9463,Joseph Kim,69,88,84,94,38,54
9464,Aarav Patel,41,78,41,40,70,51
9465,Aditya Sharma,40,89,37,66,48,30
9466,Ishika Patel,90,89,54,59,96,84
9467,Siddharth Verma,70,61,43,52,47,60
9468,Vivaan Iyer,83,53,64,66,77,91
9469,John Ware,35,37,57,81,56,70
9470,Karan Choudhary,99,86,65,84,94,35
9471,Riya Mehta,51,75,43,37,72,44
9472,Tanya Tate,72,84,39,55,71,31
9473,Roger Young,93,71,37,54,31,55
9474,Suzanne Schultz,84,55,35,82,32,96
9475,Riya Sharma,63,31,85,34,41,91
9476,Riya Mehta,72,84,57,47,88,73
9477,Ishika Patel,36,70,54,65,61,44
9478,Aarav Reddy,83,91,90,63,45,42
9479,Siddharth Nair,99,59,41,93,44,98
9480,Jennifer Phillips MD,66,87,97,64,96,63
9481,Vivaan Singh,56,53,91,83,97,68
9482,Rahul Mehta,96,38,88,40,41,49
9483,Rachel Brown,32,50,85,90,67,83
9484,Ishika Nair,41,69,94,56,38,81
9485,Joshua Patterson,92,97,38,57,99,56
9486,Rahul Sharma,56,83,38,76,43,91
9487,Ishika Patel,99,77,100,90,43,45
9488,Siddharth Reddy,39,75,88,86,91,97
9489,Karan Nair,97,97,72,40,68,77
9490,Benjamin Stein,39,98,39,87,74,90
9491,Karan Sharma,40,69,49,67,71,90
9492,Aarav Nair,39,100,37,39,89,38
9493,Brian Howell,64,30,97,53,67,63
9494,Karan Patel,70,66,94,98,88,90
9495,Brendan Caldwell,31,41,92,93,89,91
9496,Ishika Gupta,70,99,66,97,55,97
9497,Aditya Iyer,56,59,40,89,65,54
9498,Patrick Nelson,40,46,91,81,32,89
9499,Tracy Gardner,75,37,94,66,81,35
9500,Karan Iyer,33,66,56,96,84,49
9501,Aditya Patel,60,56,35,60,100,85
9502,Priya Choudhary,91,93,49,97,64,82
9503,Rahul Gupta,72,46,84,51,75,67
9504,Aditya Verma,82,96,80,85,73,53
9505,Rahul Choudhary,98,51,61,38,60,83
9506,Ishika Mehta,82,52,77,88,82,67
9507,Siddharth Singh,97,70,42,64,47,65
9508,Adam Mendoza,96,56,68,94,76,90
9509,Jonathan Hernandez,59,42,76,99,68,69
9510,Ishika Reddy,96,81,65,88,45,39
9511,Michael Noble,53,95,86,70,41,84
9512,Priya Reddy,79,48,91,45,95,54
9513,Karan Verma,37,34,43,95,89,59
9514,Teresa Garcia,59,41,80,86,42,36
9515,Ananya Singh,92,100,100,93,73,95
9516,Siddharth Sharma,44,49,31,77,66,67
9517,Steven Parker,44,52,34,70,96,68
9518,Ananya Nair,91,72,91,55,96,72
9519,Siddharth Reddy,56,64,75,34,55,79
9520,Karan Reddy,69,43,61,70,33,87
9521,Lori Wilcox,81,68,81,49,74,43
9522,Priya Reddy,31,60,62,46,48,41
9523,Carlos Webb,69,76,69,43,41,44
9524,Aditya Sharma,42,86,97,94,66,86
9525,Eric Campbell,79,96,60,68,89,56
9526,Ishika Sharma,70,60,36,80,85,49
9527,Janet Collier,89,38,88,97,35,84
9528,Lisa Edwards,99,47,63,79,48,80
9529,Francisco Sanders,36,36,33,47,94,92
9530,Julia Mills DVM,86,44,46,75,54,53
9531,Kirsten Ross,82,41,75,78,38,67
9532,Siddharth Mehta,37,95,83,61,97,71
9533,Aditya Reddy,47,77,51,89,74,67
9534,Ananya Iyer,88,36,100,81,68,82
9535,Renee Garcia,33,57,93,78,83,31
9536,Andrew Valenzuela,50,43,43,78,72,91
9537,Ishika Reddy,36,89,64,74,72,90
9538,Julie Garcia,50,97,96,60,62,59
9539,Elizabeth Walsh,49,49,58,93,71,82
9540,Thomas Brown,69,97,98,73,54,31
9541,Vivaan Iyer,99,57,51,85,37,98
9542,Siddharth Singh,60,66,53,88,78,55
9543,Riya Singh,32,61,58,77,57,98
9544,Ishika Mehta,67,48,75,96,33,67
9545,Aarav Singh,83,58,89,35,60,71
9546,Rahul Iyer,54,42,34,88,80,62
9547,Ishika Gupta,82,42,84,75,36,94
9548,Ariel Robinson,93,72,53,79,51,42
9549,Siddharth Sharma,63,98,93,69,95,41
9550,Maria Lewis,79,53,42,63,75,76
9551,Aditya Reddy,43,68,41,97,80,72
9552,Siddharth Patel,79,72,78,73,90,73
9553,Diana Kelley,66,73,78,96,92,49
9554,Ishika Choudhary,62,43,32,91,77,71
9555,Ishika Iyer,68,69,82,48,93,98
9556,Allen Mendez,48,59,43,72,80,50
9557,Ishika Sharma,64,55,98,80,37,71
9558,Karan Reddy,100,52,96,51,35,32
9559,Alexis Salas,81,77,68,58,41,33
9560,Drew Stephens,70,88,80,45,67,75
9561,Aarav Patel,66,55,72,78,38,82
9562,John Sims,79,78,83,46,63,96
9563,Teresa Williams,58,90,41,54,87,58
9564,Rahul Gupta,96,31,59,35,47,97
9565,Aditya Choudhary,32,89,58,97,79,67
9566,Leslie Brown,66,57,81,68,46,94
9567,Jesse Lloyd,66,88,55,31,71,83
9568,Jacob Shelton,57,62,66,57,46,90
9569,Michael Ellis,72,38,53,46,83,39
9570,Vivaan Nair,55,96,75,75,79,60
9571,Karan Choudhary,78,57,51,39,61,69
9572,Siddharth Reddy,79,31,85,61,75,57
9573,Sandra Cantu,31,69,65,83,82,60
9574,Priya Gupta,37,49,97,71,89,33
9575,Ishika Iyer,44,32,77,67,65,99
9576,Aarav Sharma,37,47,85,70,78,70
9577,Rahul Mehta,46,97,51,54,88,97
9578,Darrell Mann,79,96,86,69,82,71
9579,Timothy Erickson,54,71,76,46,63,65
9580,John Santiago II,76,48,93,36,55,82
9581,Harold Kerr,62,50,81,98,48,43
9582,Jesse Le,82,91,82,91,48,30
9583,David Hunter,92,30,57,71,41,63
9584,Pedro Valenzuela,65,68,63,66,71,86
9585,Aditya Nair,85,36,55,47,80,46
9586,Robert Williams,33,74,87,72,50,70
9587,Siddharth Patel,67,64,34,37,57,37
9588,Ananya Reddy,41,61,43,75,51,58
9589,Lisa Willis,37,62,86,44,54,36
9590,Rahul Singh,74,58,72,34,40,43
9591,Ananya Mehta,33,45,41,32,43,43
9592,Jane Larsen,61,40,95,80,54,32
9593,Aarav Mehta,46,55,96,87,91,88
9594,Karan Nair,37,84,91,77,84,77
9595,Karan Mehta,68,42,84,40,38,81
9596,Ishika Gupta,88,82,34,37,93,39
9597,Ishika Iyer,75,65,70,35,30,39
9598,Riya Patel,68,83,66,86,90,65
9599,Regina Kelley,42,32,76,58,48,65
9600,Karan Singh,56,60,56,52,47,64
9601,Charles Murray,58,47,55,96,64,36
